compound,n_contexts,n_profiles,n_pairs,share,se_empirical,se_predicted,fold
cefsulodin,2,11,25,0.14067759098925073,0.01124169701271684,0.1662776646416806,1
ceftazidime,2,11,25,0.15238401924002065,0.013212934799187953,0.1662776646416806,0
cefuroxime,8,57,291,0.03365808143352528,0.00561295233845597,0.04873684663392608,1
celastrol,18,178,1390,0.056667029435410035,0.003349004139008027,0.022299571631322634,0
celecoxib,15,152,1094,0.023187841763620286,0.0031141854356996857,0.025135947440226042,1
celiprolol,2,12,30,0.10330466252280998,0.01805001708591227,0.15179004622254605,0
cephaeline,12,55,111,0.2346285522954943,0.017114107253578124,0.07891188745485186,1
cephalexin,7,44,153,0.0563411786031558,0.008675671783653348,0.06721376220575295,0
cephalosporanic-acid,10,48,136,0.03917745181347355,0.005629605908679545,0.07129096056712197,1
cephalotaxine,4,26,76,0.05231085782713337,0.009565707313011193,0.09536678115013579,0
ceramide,8,104,668,0.021366149260521286,0.004184285165690131,0.032167379987813105,1
cercosporin,8,51,163,0.1829324629309937,0.01382758733301968,0.06511935921509471,0
cerivastatin,7,37,104,0.10860600261220159,0.015731718324321308,0.0815243323733237,1
cerulenin,54,199,847,0.11891587157013707,0.004969195809002815,0.028566840858862647,0
cetirizine,13,121,854,0.019295510883994928,0.003984832384703186,0.028449522741585336,1
cetraxate,7,36,95,0.041780251711703756,0.006916870994183235,0.08529864217881968,0
chaetocin,51,265,3410,0.0880650227824784,0.002869280557569431,0.014237270323557972,1
chelidonine,8,75,643,0.05687021601851519,0.0036198568946754733,0.0327867549018535,0
chenodeoxycholic-acid,15,94,352,0.02606363377696013,0.00613132780490991,0.04431314651943033,1
chicago-sky-blue-6b,2,12,30,0.13002195185552087,0.011183023548425259,0.15179004622254605,0
chlorambucil,13,166,1721,0.0379588899711244,0.004496217507896811,0.02004072761879107,1
chloramphenicol,8,53,263,0.06630540134994453,0.0054673407621488295,0.05126560020261291,0
chlorcyclizine,2,12,30,0.16751278229762243,0.017936778032554036,0.15179004622254605,1
chlordiazepoxide,9,47,129,0.041635321832078874,0.007455092451858372,0.0731996602677379,0
chlorhexidine,4,20,45,0.13763323501953917,0.010313101935152235,0.12393605375957034,1
chlormadinone,2,11,25,0.12315460552560142,0.007201188512363434,0.1662776646416806,0
chlormadinone-acetate,13,83,301,0.07085731071058528,0.00731766167032755,0.047920426288851486,1
chlormezanone,2,10,24,0.23619591699300158,0.0130252142608198,0.16970643083072406,0
chloropyramine,2,11,25,0.14602155162976763,0.013665617648723892,0.1662776646416806,1
chloroquine,56,395,6937,0.014560879902733102,0.0014633414897127204,0.009982011671421813,0
chlorothiazide,2,10,24,0.3034909446744643,0.015484985714210283,0.16970643083072406,1
chlorotrianisene,3,39,354,0.13704716069855347,0.003984485407635143,0.044187790832588954,0
chloroxine,13,95,419,0.06306997508429078,0.004985254475161374,0.04061597743294631,1
chlorphenamine,13,213,2256,0.019691216398855363,0.0025681087086617573,0.017503881838555713,0
chlorphenesin-carbamate,8,62,288,0.05016397385606617,0.008754310230266417,0.04899002676166457,1
chlorpromazine,15,296,3797,0.03065042188448277,0.0027562073580151823,0.013492226460680382,0
chlorprothixene,13,91,375,0.04707154693485184,0.005000856638733253,0.04293270840023272,1
chlortetracycline,8,63,293,0.03433401503134424,0.003987874375224218,0.04857022444831813,0
chlorthalidone,13,142,1054,0.024297219058953934,0.0040504287493017925,0.025608469008873685,1
chlorzoxazone,2,10,24,0.2673489626835632,0.014049221527614425,0.16970643083072406,0
cholic-acid,15,85,246,0.03316034760454484,0.009775916596312061,0.05300738343904539,1
chromanol,8,50,155,0.034838932737697816,0.004612185341432708,0.06677871710248273,0
chromomycin-a3,12,43,82,0.145088676789298,0.015457044134630678,0.0918114812927117,1
chrysamine-g,3,18,48,0.07529187968296783,0.015624041463910464,0.12000056805137077,0
chrysenequinone,2,12,30,0.25998528819345573,0.01549768484514953,0.15179004622254605,1
ciclacillin,13,67,165,0.029128834500898735,0.005158436179921044,0.06472349318059607,0
ciclopirox,2,12,30,0.25142933943767265,0.016791931084691968,0.15179004622254605,1
ciglitazone,15,110,681,0.030878472087318927,0.003994352778949464,0.03185886976837344,0
cilastatin,13,106,589,0.02770771184585976,0.0041370790993657406,0.03425675906358296,1
cilnidipine,13,81,346,0.06595519785554466,0.006062677188782922,0.04469571315542361,0
cilomilast,13,58,151,0.04375401167967511,0.007110553889482766,0.06765742221841048,1
cilostamide,13,210,1853,0.01844041768905447,0.0016724029757071012,0.019313732450782252,0
cilostazol,13,95,481,0.08111209658580842,0.013639860858885019,0.037908044554260736,1
cimaterol,8,53,172,0.036948511242437025,0.0037687848353812146,0.06339276534025146,0
cimetidine,13,162,1297,0.02614133904386029,0.002563561163947952,0.0230852154733723,1
cinacalcet,14,65,156,0.02935002695775014,0.005387373320525811,0.06656433864523432,0
cinalukast,13,64,153,0.023564554054612705,0.007515826997843481,0.06721376220575295,1
cinanserin,13,153,1284,0.016649604101064412,0.0031610369883461583,0.02320178556829348,0
cinchocaine,2,10,24,0.22405232824372381,0.0108097619695801,0.16970643083072406,1
cinchonine,13,84,279,0.02973125509894763,0.0039977450490943,0.04977391696379306,0
cinnarizine,13,80,329,0.03212524939956432,0.004455898446453323,0.045835921988996775,1
cinobufagin,13,55,124,0.26452532883251534,0.021498350276592474,0.07466087544568958,0
ciprofibrate,13,82,333,0.045399643124447185,0.003620346279405563,0.04555979946432018,1
ciprofloxacin,2,10,24,0.26108231915648344,0.008680745527394002,0.16970643083072406,0
ciproxifan,3,18,48,0.08792264061404761,0.008104207612857461,0.12000056805137077,1
cirazoline,13,65,153,0.03324901989357242,0.0063918585926682914,0.06721376220575295,0
cisapride,13,183,1919,0.015835168238820377,0.0018527669903315423,0.018978698791000413,1
cisplatin,4,108,972,0.03157528675687783,0.0035426604909363953,0.026666792900304614,0
citalopram,9,147,1568,0.020379749559519596,0.0022786915277863144,0.020995725754999105,1
citiolone,2,12,30,0.1244129552721395,0.01573174984527626,0.15179004622254605,0
cladribine,9,105,835,0.0824622498950144,0.0028596737124481145,0.028771379324326586,1
clarithromycin,7,48,193,0.05751233356743598,0.008353417570685698,0.059844641003395496,0
clavulanic-acid,2,11,25,0.10916226876419113,0.010273200728382743,0.1662776646416806,1
clebopride,8,53,172,0.03225642110467563,0.004589579915588031,0.06339276534025146,0
clemastine,13,95,437,0.03353011197069008,0.004418660108080813,0.03977069698405969,1
clemizole,2,10,24,0.15390599808554792,0.0057920618826271105,0.16970643083072406,0
clinafloxacin,2,11,25,0.15973851552403154,0.007175866969398478,0.1662776646416806,1
clindamycin,2,10,24,0.22328319906450403,0.010138347839957077,0.16970643083072406,0
clioquinol,8,62,274,0.03941198691711154,0.003721543705664433,0.05022600541869262,1
clobenpropit,13,103,567,0.03792556399749974,0.004388902415734843,0.03491502771638768,0
clobetasol,13,211,2418,0.041595748728767305,0.0016731016206944186,0.016907358923256895,1
clobutinol,2,12,30,0.12114085469712606,0.006372420075551587,0.15179004622254605,0
clocortolone,2,10,21,0.18959726161394203,0.01674896360935471,0.18142380585737705,1
clocortolone-pivalate,13,65,151,0.06377820531537012,0.007462878315958465,0.06765742221841048,0
clodronic-acid,2,12,30,0.16089980612624183,0.01409007644305878,0.15179004622254605,1
clofarabine,13,69,197,0.16482588368045512,0.011794906207091232,0.05923396542299347,0
clofazimine,7,44,159,0.05326486062999063,0.007184818907610931,0.0659333828067973,1
clofibrate,13,93,459,0.03429141621859954,0.005282933542801892,0.03880588370273896,0
clofibric-acid,14,84,315,0.07176154127996717,0.008416519910285804,0.04684342524607926,1
clofilium,2,10,24,0.20196487493947482,0.013809968472129255,0.16970643083072406,0
clomethiazole,13,67,173,0.04101206938791093,0.004861203377857871,0.06320928372433764,1
clomifene,13,345,5664,0.02898926664684969,0.0010786977883499133,0.011046947708147238,0
clomipramine,13,117,782,0.03502869626579164,0.0034123440516047173,0.029730385740438924,1
clonidine,57,310,2170,0.027564400414252028,0.005105641797643154,0.017847362866127987,0
cloperastine,2,12,30,0.16837469236639616,0.015467301164246657,0.15179004622254605,1
clopidogrel,12,59,153,0.06308194853279561,0.0070239310843138,0.06721376220575295,0
clorgiline,5,26,60,0.07107005916065438,0.010529805052611356,0.1073317710005818,1
clorsulon,2,12,30,0.10719972915118477,0.008742826440289501,0.15179004622254605,0
closantel,2,12,30,0.170055982785603,0.010171669527430158,0.15179004622254605,1
clotrimazole,7,47,180,0.06398662152843161,0.0058607297198928175,0.06196802687978517,0
cloxacillin,2,10,24,0.23992675337367522,0.008725927807877116,0.16970643083072406,1
clozapine,15,129,721,0.02263973863417526,0.00290239592827496,0.030962519151187105,0
cobalt(II)-chloride,8,45,147,0.057261578248695225,0.00880555358551123,0.06857175317221187,1
colchicine,2,34,432,0.32019064037901807,0.0016243298508252658,0.04000018935045692,0
colforsin,13,80,286,0.07644024355324804,0.006738317551352325,0.04916102213937066,1
colistin,2,12,30,0.10239771224665661,0.015569221264124635,0.15179004622254605,0
corticosterone,9,61,273,0.055088155074671886,0.0052325910469793405,0.05031791035450746,1
cortisol,2,11,25,0.15816431910301346,0.013878101701753092,0.1662776646416806,0
cortisone,12,172,1747,0.017110534717164096,0.0026127962989152672,0.019891038962454536,1
cortisone-acetate,13,83,284,0.04194279438589323,0.007182803088871679,0.04933382064101379,0
corynanthine,8,52,167,0.028301795825467962,0.005301932943799782,0.06433475997562621,1
cosmosiin,4,33,135,0.10027851144367841,0.007166475512396769,0.07155451400038787,0
cotinine,7,37,104,0.11470722072017502,0.014525714511273491,0.0815243323733237,1
coumaric-acid,13,70,198,0.052230442888417696,0.021641763954788253,0.059084195359240435,0
coumarin,13,83,301,0.03512276748009928,0.005968756511262278,0.047920426288851486,1
coumestrol,13,67,165,0.04678950654955718,0.011566514871050261,0.06472349318059607,0
crizotinib,20,400,4787,0.05906183902692874,0.0021044006816518007,0.012016339964703577,1
cromakalim,13,70,200,0.03919300136420541,0.00461605054273397,0.05878803211399748,0
cromoglicic-acid,8,55,274,0.03995312543558853,0.010186235099955867,0.05022600541869262,1
crotamiton,13,110,715,0.026533460066352873,0.0052132762634414555,0.03109216041247499,0
cucurbitacin-i,56,364,5152,0.10341964580990658,0.002409903421480405,0.011582864967839964,1
cuneatin,13,71,204,0.03816944209862254,0.00592036096606178,0.05820882555410844,0
curcumin,56,1388,64526,0.014647327251147578,0.0006398741499059925,0.003272928732180475,1
cyanocobalamin,2,12,30,0.12040797356058044,0.012013580203431988,0.15179004622254605,0
cyanopindolol,11,70,215,0.02831706597996821,0.0036849098168330718,0.05670021303299794,1
cyanoquinoline-11,51,167,393,0.023434476312703404,0.0028918015408285745,0.04193799324324463,0
cyclazosin,14,64,153,0.060292815580727105,0.018294358346728757,0.06721376220575295,1
cyclizine,2,12,30,0.13272200683241148,0.013896223749628317,0.15179004622254605,0
cyclo-[Arg-Gly-Asp-D-Phe-Val],13,65,157,0.047077264150701924,0.0056544005730727485,0.06635201166521548,1
cyclobenzaprine,2,12,30,0.12440981797495719,0.013985238611653242,0.15179004622254605,0
cycloheximide,16,321,4250,0.12264890892219456,0.002590747567029366,0.012752914720747337,1
cyclopamine,14,132,757,0.046827701971153365,0.00586456594806602,0.030217322578953425,0
cyclopentene,8,332,8921,0.014350541390435723,0.0007669602539000458,0.008802319959751222,1
cyclopenthiazide,13,74,303,0.02304892692823302,0.004637702028847749,0.04776201122297543,0
cyclopentolate,13,94,432,0.012239993415814195,0.0024542357271171195,0.04000018935045692,1
cyclophosphamide,8,128,1307,0.028014944064757113,0.002265431069315055,0.022996732144805347,0
cyclopiazonic-acid,13,117,655,0.04048462848928643,0.004718756975725276,0.032485029880889124,1
cycloserine,2,10,20,0.11344636788579922,0.01516019916403718,0.1859040806393555,0
cycloserine-(d),8,93,709,0.025398557939979742,0.004348694828992548,0.031223443869350064,1
cyclosporin-a,55,465,6618,0.058239286962715055,0.0018549034537626546,0.01021975628625804,0
cymarin,13,69,227,0.16681564877603014,0.011713301315966202,0.055181181110542904,1
cyproheptadine,9,58,241,0.07494033062771117,0.007116765066560516,0.053554429750696846,0
cyproterone,13,74,303,0.03546510463445726,0.005344392390314341,0.04776201122297543,1
cytarabine,10,54,209,0.08771534422947842,0.012599339324103152,0.05750833282526153,0
cytochalasin-b,51,163,398,0.09377557036298642,0.006631101316605065,0.04167373104503928,1
cytochalasin-d,13,63,161,0.14857228554553054,0.008253323544006347,0.06552257891462192,0
cytosporone-b,51,172,405,0.035710649783071785,0.009072023197205396,0.04131201791985678,1
dabrafenib,2,143,4260,0.2587842969137829,0.0014838392653609275,0.012737937716495342,0
dacarbazine,2,12,30,0.14474233777229395,0.009257259392142673,0.15179004622254605,1
dacinostat,14,131,667,0.12327799106502514,0.005899117872706103,0.032191484434798315,0
dactinomycin,12,83,331,0.15779643531859475,0.00927634621463664,0.04569723506901164,1
daidzein,8,52,164,0.04401573063347071,0.00713628080308353,0.06492052101285829,0
dalcetrapib,50,161,388,0.0380058995342892,0.010851794200257467,0.04220734728532609,1
damnacanthal,4,33,135,0.05933482684829965,0.006285761586516944,0.07155451400038787,0
danazol,14,276,3704,0.07240221767861918,0.0024110243447341907,0.013660557748647207,1
danoprevir,14,66,168,0.03161255987631615,0.005080835846926765,0.06414300169521149,0
dantrolene,13,120,861,0.014352542904306691,0.0023784810199107957,0.028333638256894698,1
