,C1,C2,C5,C6,C7,C10,cancer_type
TCGA-C8-A274-01,-0.10394331812858582,0.15459483861923218,0.04729697108268738,-0.14322304725646973,0.055028036236763,0.17766913771629333,BRCA
TCGA-C8-A275-01,0.3593766689300537,0.21150130033493042,0.44090861082077026,-0.4469311237335205,-0.18822474777698517,-0.0068746283650398254,BRCA
TCGA-C8-A278-01,0.09309006482362747,0.21063901484012604,-0.010555718094110489,-0.047523967921733856,-0.21664227545261383,-0.21553803980350494,BRCA
TCGA-C8-A27A-01,-0.4400704503059387,0.27552199363708496,-0.15426819026470184,0.077959805727005,0.275945782661438,-0.6595717668533325,BRCA
TCGA-C8-A27B-01,0.3425748348236084,0.18929243087768555,0.5451698899269104,-0.2917243540287018,-0.2853213846683502,-0.20095935463905334,BRCA
TCGA-C8-A3M7-01,-0.04762890934944153,-0.00972282886505127,0.09830431640148163,0.06383152306079865,-0.21187856793403625,-0.09129801392555237,BRCA
TCGA-C8-A3M8-01,-0.10612058639526367,-0.0744129866361618,-0.299096941947937,0.1367306262254715,0.008808912709355354,0.27285924553871155,BRCA
TCGA-C8-A8HP-01,0.13002339005470276,-0.07994936406612396,0.062084734439849854,-0.4593091309070587,0.12222011387348175,0.8274152874946594,BRCA
TCGA-C8-A8HQ-01,0.20035380125045776,-0.0929112434387207,-0.3434232473373413,-0.058112144470214844,-0.06831684708595276,0.25707823038101196,BRCA
TCGA-C8-A8HR-01,0.24349594116210938,-0.059005141258239746,-0.19767150282859802,0.15124472975730896,0.044478923082351685,0.0945180356502533,BRCA
TCGA-D8-A13Y-01,-0.4542921185493469,0.5315667390823364,-0.23256969451904297,-0.024144954979419708,1.2116870880126953,-0.7633531093597412,BRCA
TCGA-D8-A13Z-01,0.23633557558059692,-0.09470595419406891,0.3202003836631775,-0.3711337149143219,-0.6285906434059143,-0.0887373611330986,BRCA
TCGA-D8-A140-01,-0.21186044812202454,-0.09728096425533295,-0.35895293951034546,0.023139428347349167,-0.13677780330181122,-0.11614793539047241,BRCA
TCGA-D8-A141-01,-0.15730607509613037,-0.12824736535549164,-0.42276957631111145,0.20803231000900269,-0.030048519372940063,-0.21845413744449615,BRCA
TCGA-D8-A142-01,0.26510393619537354,-0.09547995775938034,-0.1842259168624878,0.037088505923748016,-0.2440369427204132,-0.19633759558200836,BRCA
TCGA-D8-A143-01,0.19793032109737396,0.07392378151416779,0.1341274380683899,-0.1666492521762848,0.3070088028907776,-0.024789169430732727,BRCA
TCGA-D8-A145-01,-0.2449590563774109,-0.01214483380317688,0.16107505559921265,0.17937025427818298,-0.1073695570230484,-0.05125871300697327,BRCA
TCGA-D8-A146-01,-0.17854028940200806,-0.1039293110370636,-0.118570476770401,0.23219513893127441,-0.3713590204715729,-0.41046446561813354,BRCA
TCGA-D8-A147-01,0.09761756658554077,0.21499651670455933,0.20453298091888428,-0.10153332352638245,0.1790558397769928,-0.13828109204769135,BRCA
TCGA-D8-A1J8-01,-0.053603023290634155,0.09305361658334732,-0.03182394057512283,-0.0870044156908989,-0.7743688821792603,-0.3018355369567871,BRCA
TCGA-D8-A1J9-01,-0.345523476600647,-0.09046881645917892,0.13335922360420227,-0.06979839503765106,-0.4238974452018738,0.008132503367960453,BRCA
TCGA-D8-A1JA-01,-0.10272020101547241,0.08531321585178375,0.010573327541351318,-0.14944517612457275,-0.747028648853302,-0.2920367121696472,BRCA
TCGA-D8-A1JB-01,0.037364453077316284,-0.009359747171401978,0.11609337478876114,-0.24654832482337952,-0.37714675068855286,-0.13192591071128845,BRCA
TCGA-D8-A1JC-01,-0.28120240569114685,-0.07844914495944977,0.002021234482526779,-0.05388886481523514,-0.15680965781211853,-0.021220600232481956,BRCA
TCGA-D8-A1JD-01,0.009623199701309204,0.1762964427471161,-0.20956270396709442,0.29639366269111633,0.03950168937444687,-0.31839457154273987,BRCA
TCGA-D8-A1JE-01,-0.3229626715183258,-0.059177935123443604,-0.4672459065914154,0.07760602235794067,-0.35247498750686646,-0.5207635760307312,BRCA
TCGA-D8-A1JF-01,-0.06289896368980408,0.11134830862283707,-0.1289897859096527,0.07759419083595276,-0.3349091410636902,-0.4067750573158264,BRCA
TCGA-D8-A1JG-01,-0.13550689816474915,-0.30143654346466064,0.16798287630081177,-0.24165508151054382,-0.1223224326968193,-0.19036689400672913,BRCA
TCGA-D8-A1JH-01,-0.19088193774223328,-0.15283334255218506,-0.15771602094173431,0.08088627457618713,-0.18911516666412354,-0.3937535583972931,BRCA
TCGA-D8-A1JI-01,-0.366192102432251,-0.07407429814338684,-0.1665111482143402,-0.15485936403274536,0.3048238158226013,0.06722235679626465,BRCA
TCGA-D8-A1JJ-01,0.01825004070997238,0.13872751593589783,-0.16969063878059387,0.2271168828010559,-0.1488834023475647,-0.029012352228164673,BRCA
TCGA-D8-A1JK-01,0.00889713317155838,-0.1295383870601654,0.15307477116584778,-0.3030344843864441,-0.8347833156585693,-0.2865046262741089,BRCA
TCGA-D8-A1JL-01,-0.05880153179168701,0.013966366648674011,0.005173847079277039,-0.035150930285453796,-0.07641386985778809,-0.2992871403694153,BRCA
TCGA-D8-A1JM-01,-0.054730892181396484,0.4106379449367523,0.4475598931312561,-0.1160026416182518,0.06549650430679321,-0.23723182082176208,BRCA
TCGA-D8-A1JN-01,-0.2142939567565918,0.034951984882354736,0.41627630591392517,-0.2988312244415283,0.08736565709114075,0.1691027581691742,BRCA
TCGA-D8-A1JP-01,-0.28686848282814026,0.04670700430870056,-0.2153458148241043,0.2533573508262634,0.0968526303768158,-0.13997028768062592,BRCA
TCGA-D8-A1JS-01,-0.08754217624664307,0.14126133918762207,0.3129609227180481,-0.26468878984451294,0.2452855110168457,0.41016241908073425,BRCA
TCGA-D8-A1JT-01,-0.2926521897315979,0.2535766661167145,0.21647700667381287,-0.03640478849411011,-0.20151662826538086,0.26484060287475586,BRCA
TCGA-D8-A1JU-01,-0.2561998665332794,-0.1507425457239151,-0.23320628702640533,0.3737274706363678,-0.10378903895616531,-0.4476640522480011,BRCA
TCGA-D8-A1X5-01,-0.09198752045631409,0.12392430007457733,-0.1652548909187317,-0.15265733003616333,-0.044168420135974884,-0.04322996735572815,BRCA
TCGA-D8-A1X6-01,-0.34134840965270996,0.019244611263275146,-0.14380449056625366,0.07512831687927246,0.2897486686706543,0.5211390256881714,BRCA
TCGA-D8-A1X7-01,-0.21446818113327026,0.12306086719036102,-0.18660923838615417,0.15848952531814575,-0.2431831955909729,-0.19725647568702698,BRCA
TCGA-D8-A1X8-01,-0.21100369095802307,-0.04148221015930176,-0.07643386721611023,-0.1399204432964325,-0.11490470170974731,-0.17428070306777954,BRCA
TCGA-D8-A1X9-01,0.0684150755405426,0.1073155403137207,-0.16245992481708527,0.012483648955821991,-0.031122446060180664,-0.09754465520381927,BRCA
TCGA-D8-A1XA-01,0.01689063012599945,0.06355902552604675,0.05009828507900238,-0.12675732374191284,-0.011286474764347076,0.3676760494709015,BRCA
TCGA-D8-A1XB-01,-0.1939801275730133,-0.11435362696647644,-0.3111836910247803,0.31988760828971863,0.029112089425325394,-0.24939113855361938,BRCA
TCGA-D8-A1XC-01,-0.45723944902420044,0.30628204345703125,0.0687442421913147,-0.22221380472183228,0.31005656719207764,0.11136943101882935,BRCA
TCGA-D8-A1XD-01,-0.21003204584121704,-0.0020347684621810913,-0.41949889063835144,0.2809497117996216,0.5019290447235107,-0.482075572013855,BRCA
TCGA-D8-A1XF-01,0.07870903611183167,0.1917259395122528,0.0040885210037231445,-0.27793461084365845,0.4392468333244324,0.05183911323547363,BRCA
TCGA-D8-A1XG-01,-0.17217884957790375,0.3794264793395996,0.14429977536201477,-0.23009534180164337,0.016984472051262856,-0.13924911618232727,BRCA
TCGA-D8-A1XJ-01,0.02493533492088318,0.09192068874835968,-0.11121295392513275,-0.16708789765834808,-0.11047651618719101,0.11743158102035522,BRCA
TCGA-D8-A1XK-01,0.4548274576663971,0.2259296327829361,0.21351131796836853,0.0889240950345993,0.1336500644683838,-0.3318486213684082,BRCA
TCGA-D8-A1XL-01,0.2072300910949707,0.14878764748573303,0.19283601641654968,-0.18379618227481842,0.49486956000328064,0.1548292338848114,BRCA
TCGA-D8-A1XM-01,-0.21806734800338745,-0.034934550523757935,-0.13363048434257507,0.2213069200515747,0.08761883527040482,-0.1609281599521637,BRCA
TCGA-D8-A1XO-01,-0.2771250009536743,-0.19307367503643036,-0.2585681676864624,0.16812877357006073,0.04210682585835457,-0.2868737578392029,BRCA
TCGA-D8-A1XQ-01,0.5267838835716248,0.2664370834827423,-0.01776854321360588,-0.28374844789505005,-0.07612761110067368,0.20532768964767456,BRCA
TCGA-D8-A1XR-01,0.0007438957691192627,0.13819094002246857,-0.17192180454730988,0.19581353664398193,-0.1680903285741806,-0.2337304651737213,BRCA
TCGA-D8-A1XS-01,-0.013745903968811035,0.10673549771308899,-0.24101927876472473,0.11856888234615326,-0.013673961162567139,-0.18357093632221222,BRCA
TCGA-D8-A1XT-01,0.09217929095029831,-0.20165959000587463,-0.6066772937774658,0.05110049247741699,-0.48585981130599976,-0.11139590293169022,BRCA
TCGA-D8-A1XU-01,-0.41155385971069336,-0.048851653933525085,-0.14000076055526733,-0.2609517574310303,-0.20642760396003723,-0.18121817708015442,BRCA
TCGA-D8-A1XV-01,-0.31731587648391724,0.5322723388671875,-0.2517330050468445,-0.1928509771823883,0.1336303949356079,-0.14223593473434448,BRCA
TCGA-D8-A1XW-01,0.1035105288028717,-0.10216794162988663,-0.1038770079612732,0.00767817348241806,-0.17110197246074677,-0.1562030017375946,BRCA
TCGA-D8-A1XY-01,-0.09790931642055511,-0.02029658854007721,-0.08240415155887604,0.2585129141807556,-0.31313756108283997,-0.20110169053077698,BRCA
TCGA-D8-A1XZ-01,0.14456824958324432,0.009119033813476562,-0.35325419902801514,0.11642879247665405,0.21867254376411438,0.032636433839797974,BRCA
TCGA-D8-A1Y0-01,-0.25689053535461426,-0.07235024869441986,-0.14929592609405518,0.09011995792388916,0.00759655237197876,-0.3198081851005554,BRCA
TCGA-D8-A1Y1-01,-0.051354773342609406,0.03576269745826721,-0.25817248225212097,0.3784242868423462,-0.10414062440395355,-0.2012973427772522,BRCA
TCGA-D8-A1Y2-01,-0.05647412687540054,0.06882952153682709,-0.11988316476345062,0.21382379531860352,-0.23208288848400116,-0.01865571364760399,BRCA
TCGA-D8-A1Y3-01,0.4399912357330322,0.20427370071411133,0.36059632897377014,-0.28228724002838135,0.44458621740341187,0.29356861114501953,BRCA
TCGA-D8-A27E-01,-0.25418394804000854,0.11426053941249847,-0.24079236388206482,-0.29777321219444275,0.07778501510620117,-0.1615760177373886,BRCA
TCGA-D8-A27F-01,0.10456304252147675,0.0751289427280426,-0.0779048502445221,0.15076421201229095,-0.041099004447460175,-0.2558525502681732,BRCA
TCGA-D8-A27G-01,-0.14867225289344788,-0.12561047077178955,-0.29827451705932617,0.09936115145683289,0.21520641446113586,-0.06749728322029114,BRCA
TCGA-D8-A27H-01,0.06284120678901672,-0.10983837395906448,-0.2518075704574585,0.17872336506843567,0.2540649473667145,-0.1892956644296646,BRCA
TCGA-D8-A27I-01,-0.17304494976997375,-0.1546574831008911,-0.30371102690696716,0.23400568962097168,-0.18089942634105682,-0.1349445879459381,BRCA
TCGA-D8-A27K-01,-0.193820059299469,-0.07945674657821655,-0.1331549435853958,-0.07455853372812271,0.04691179096698761,0.010247237980365753,BRCA
TCGA-D8-A27L-01,-0.1805359125137329,-0.22730615735054016,-0.20447683334350586,0.05508425831794739,-0.1189565509557724,-0.10673785209655762,BRCA
TCGA-D8-A27M-01,0.22282938659191132,0.1573353409767151,0.1120365560054779,0.09119999408721924,-0.3993431329727173,-0.34897756576538086,BRCA
TCGA-D8-A27N-01,0.23043794929981232,0.18303902447223663,-0.05009813234210014,0.06429131329059601,-0.2577325105667114,-0.09563150256872177,BRCA
TCGA-D8-A27P-01,-0.053087830543518066,0.10217570513486862,-0.06272947043180466,-0.014830552041530609,-0.05299749597907066,-0.15613240003585815,BRCA
TCGA-D8-A27R-01,0.023564372211694717,0.08606168627738953,0.0025464408099651337,-0.23660315573215485,0.09219879657030106,0.02230549044907093,BRCA
TCGA-D8-A27T-01,-0.09155881404876709,-0.08272617310285568,-0.27552658319473267,0.3398750126361847,-0.221827894449234,-0.2674499750137329,BRCA
TCGA-D8-A27V-01,-0.03660961985588074,-0.10666199028491974,0.13216090202331543,0.039098214358091354,-0.3105349838733673,-0.13788177073001862,BRCA
TCGA-D8-A27W-01,-0.06664487719535828,0.12563888728618622,0.19586560130119324,-0.09139490127563477,-0.06283329427242279,-0.4575691819190979,BRCA
TCGA-D8-A3Z5-01,0.13149060308933258,-0.17058619856834412,0.16048404574394226,-0.08685299754142761,0.11115137487649918,0.48105588555336,BRCA
TCGA-D8-A3Z6-01,0.1410289853811264,-0.002304650843143463,-0.19088773429393768,0.03425023704767227,-0.11614435911178589,0.11935307830572128,BRCA
TCGA-D8-A4Z1-01,-0.026102215051651,-0.0514732301235199,0.02346232533454895,-0.0517905056476593,0.16556230187416077,0.13322065770626068,BRCA
TCGA-D8-A73U-01,-0.09034828841686249,0.02955135703086853,-0.11325499415397644,-0.032751500606536865,-0.3640667796134949,0.011775374412536621,BRCA
TCGA-D8-A73W-01,0.09728960692882538,0.2289898842573166,-0.24525701999664307,-0.04027045518159866,-0.37606820464134216,0.1633012890815735,BRCA
TCGA-D8-A73X-01,0.009308353066444397,0.0034243911504745483,-0.22707611322402954,0.15534377098083496,0.12739764153957367,0.046546995639801025,BRCA
TCGA-E2-A105-01,-0.14022597670555115,0.03208278864622116,-0.20009803771972656,0.08735321462154388,0.6026366353034973,0.15750731527805328,BRCA
TCGA-E2-A106-01,0.1522151231765747,0.10189240425825119,0.4150945842266083,-0.23247425258159637,0.017729029059410095,0.10216036438941956,BRCA
TCGA-E2-A107-01,0.2826807498931885,0.1332406848669052,0.2888715863227844,-0.3074268698692322,0.14112067222595215,0.3728930950164795,BRCA
TCGA-E2-A108-01,-0.014986276626586914,-0.016236186027526855,0.074700266122818,-0.0074349939823150635,-0.2532137334346771,-0.14441698789596558,BRCA
TCGA-E2-A109-01,-0.23086386919021606,-0.10858810693025589,-0.015061557292938232,-0.024185925722122192,0.11748094856739044,0.02684745192527771,BRCA
TCGA-E2-A10A-01,-0.14585241675376892,0.07357652485370636,-0.004047289490699768,0.01876462996006012,-0.15343278646469116,0.01462005078792572,BRCA
TCGA-E2-A10B-01,-0.16652046144008636,-0.057303719222545624,-0.08778142184019089,-0.04349934682250023,0.09868603944778442,0.017422713339328766,BRCA
TCGA-E2-A10C-01,0.10512707382440567,-0.07384666055440903,0.3082367479801178,-0.44279050827026367,0.07110970467329025,0.3926205039024353,BRCA
TCGA-E2-A10E-01,-0.09734070301055908,0.10912100225687027,-0.09570907801389694,-0.09292222559452057,0.06736482679843903,-0.01725490391254425,BRCA
TCGA-E2-A10F-01,-0.14961639046669006,-0.06325173377990723,-0.2286086082458496,0.21722741425037384,-0.12144031375646591,-0.17198938131332397,BRCA
TCGA-E2-A14N-01,0.32386302947998047,0.2602687478065491,0.5202378034591675,-0.16124913096427917,-0.0499245822429657,-0.13674487173557281,BRCA
TCGA-E2-A14O-01,0.2673059105873108,0.08983778953552246,0.03907284140586853,-0.15807563066482544,0.13371163606643677,0.4164550304412842,BRCA
TCGA-E2-A14P-01,0.2962951064109802,0.16291657090187073,0.3302437365055084,-0.4036433696746826,0.12728959321975708,0.1171732246875763,BRCA
TCGA-E2-A14Q-01,0.09636951982975006,-0.07162418216466904,0.16780021786689758,-0.11421364545822144,-0.11273176968097687,0.09370981156826019,BRCA
TCGA-E2-A14R-01,0.35030078887939453,-0.033228009939193726,0.17016440629959106,-0.3101392388343811,0.49268344044685364,0.4356101155281067,BRCA
TCGA-E2-A14S-01,-0.37775492668151855,0.06747135519981384,-0.381543904542923,0.03342518210411072,0.40832996368408203,0.17159539461135864,BRCA
TCGA-E2-A14T-01,-0.1372009813785553,0.17237588763237,0.03182147443294525,-0.2793225944042206,0.12828020751476288,-0.04797399416565895,BRCA
TCGA-E2-A14U-01,0.11356009542942047,-0.044141802936792374,0.34126949310302734,-0.24647828936576843,0.23382502794265747,0.5056389570236206,BRCA
TCGA-E2-A14V-01,0.17996883392333984,0.06960372626781464,0.045241907238960266,-0.028451375663280487,-0.22497256100177765,0.16871753334999084,BRCA
TCGA-E2-A14W-01,-0.1149342954158783,0.11881783604621887,0.2839147746562958,0.061008065938949585,0.411143034696579,0.23326978087425232,BRCA
TCGA-E2-A14X-01,0.2926497161388397,-0.20928974449634552,0.1671590358018875,-0.19432365894317627,0.16892850399017334,0.04411838948726654,BRCA
TCGA-E2-A14Y-01,0.22868576645851135,-0.0020672231912612915,0.5610769987106323,-0.3649502992630005,-0.5645909905433655,-0.02337084710597992,BRCA
TCGA-E2-A14Z-01,-0.028920620679855347,-0.030696820467710495,-0.03337286785244942,-0.06892826408147812,-0.033265870064496994,0.05129416286945343,BRCA
TCGA-E2-A150-01,0.37968236207962036,-0.1606643795967102,-0.1299472153186798,-0.12351582944393158,-0.3444223999977112,0.16537444293498993,BRCA
TCGA-E2-A152-01,0.10504768043756485,0.05744960904121399,-0.11094829440116882,0.1266237497329712,-0.39567404985427856,-0.1427404284477234,BRCA
TCGA-E2-A153-01,-0.1777222603559494,-0.10469105839729309,-0.2635091245174408,0.13029739260673523,-0.3544975519180298,-0.17057856917381287,BRCA
TCGA-E2-A153-11,-0.04675990343093872,-0.10835924744606018,0.26188895106315613,0.09846162796020508,-0.11966210603713989,-0.11321669816970825,BRCA
TCGA-E2-A154-01,-0.020027637481689453,-0.06612351536750793,-0.207695871591568,0.060186535120010376,-0.09083586931228638,0.030735135078430176,BRCA
TCGA-E2-A155-01,-0.1749454140663147,-0.08504599332809448,0.03509196639060974,0.0880468487739563,0.5485553741455078,0.06090608239173889,BRCA
TCGA-E2-A156-01,-0.40672624111175537,-0.02699369192123413,0.052259981632232666,-0.08236193656921387,0.49357181787490845,0.018613100051879883,BRCA
TCGA-E2-A158-01,-0.22468659281730652,-0.13086813688278198,-0.10225799679756165,0.00039958953857421875,0.8075830340385437,0.49853962659835815,BRCA
TCGA-E2-A158-11,-0.5101121068000793,-0.31966739892959595,-0.26791685819625854,0.584438681602478,0.1668466180562973,-0.49345099925994873,BRCA
TCGA-E2-A159-01,0.2621810734272003,-0.008015245199203491,0.24972890317440033,-0.5267626047134399,-0.23638568818569183,0.05528191477060318,BRCA
TCGA-E2-A15A-01,0.08951885998249054,0.07195857167243958,-0.13118913769721985,-0.1405615508556366,-0.036221154034137726,0.11628483235836029,BRCA
TCGA-E2-A15A-06,-0.11132188141345978,-0.05021372437477112,-0.08076328039169312,-0.07647888362407684,0.15502338111400604,0.046548664569854736,BRCA
TCGA-E2-A15C-01,-0.038090113550424576,-0.1481492668390274,-0.1205706000328064,0.0382213331758976,-0.1871233880519867,0.041394639760255814,BRCA
TCGA-E2-A15D-01,-0.25239571928977966,0.06791388988494873,-0.1870729625225067,0.21792611479759216,0.2157404124736786,0.05135863274335861,BRCA
TCGA-E2-A15E-01,-0.13498932123184204,-0.026092328131198883,0.13640224933624268,0.03521888703107834,-0.016866516321897507,0.08908216655254364,BRCA
TCGA-E2-A15E-06,-0.25748780369758606,0.02496686577796936,0.27655330300331116,-0.10634636878967285,0.21768981218338013,0.17078116536140442,BRCA
TCGA-E2-A15F-01,-0.25331372022628784,0.02730565518140793,0.18775811791419983,-0.13033466041088104,0.19059161841869354,0.06310924142599106,BRCA
TCGA-E2-A15G-01,-0.26010698080062866,-0.0010635554790496826,-0.15208829939365387,-0.05075499415397644,0.1680154651403427,0.1706150770187378,BRCA
TCGA-E2-A15H-01,0.1817462146282196,0.0717746838927269,-0.029643796384334564,-0.009138017892837524,-0.1439162790775299,0.25094762444496155,BRCA
TCGA-E2-A15I-01,-0.2977105677127838,-0.23396386206150055,-0.23446086049079895,-0.02018016017973423,0.12849754095077515,-0.13733579218387604,BRCA
TCGA-E2-A15I-11,-0.39142468571662903,-0.39352861046791077,-0.14078167080879211,0.5396864414215088,-0.3182501494884491,-0.7260124683380127,BRCA
TCGA-E2-A15J-01,-0.019574999809265137,0.08974739909172058,0.12909314036369324,-0.0293734073638916,0.29908838868141174,0.1696421205997467,BRCA
