gene_symbol,ensembl_id,ctrl_mean_expr,var_total,var_residual,var_interaction,noise,interaction_fraction,additive_fraction,reproducibility
TMEM14C,ENSG00000111843,1.457735,0.08158738,0.051598407,0.0017031785,0.049895227,0.020875514,0.3675688,0.033008356
ENSG00000268266,ENSG00000268266,0.24930403,0.13803697,0.13975902,0.0017031436,0.13805588,0.012338315,0.0,0.012186288
KCNV2,ENSG00000168263,0.117389634,0.071205884,0.0723023,0.0017030407,0.07059926,0.023917135,0.0,0.023554448
GOLT1B,ENSG00000111711,1.7461021,0.041723166,0.022806462,0.0017028726,0.021103589,0.0408136,0.4533861,0.07466623
ENSG00000259038,ENSG00000259038,0.11234568,0.052525435,0.053321075,0.0017025613,0.051618513,0.032414034,0.0,0.031930365
PCM1,ENSG00000078674,1.8662267,0.017264519,0.009958939,0.0017020488,0.00825689,0.09858652,0.42315573,0.17090665
TBR1,ENSG00000136535,0.26976645,0.13798988,0.1318145,0.001701442,0.13011305,0.012330194,0.04475244,0.0129078515
OAZ1,ENSG00000104904,1.7298592,0.07398963,0.020266207,0.0017010432,0.018565163,0.022990292,0.726094,0.083934955
TMEM191A,ENSG00000226287,0.052765045,0.053713717,0.049709145,0.001700997,0.048008148,0.031667832,0.07455398,0.034218997
ENSG00000291181,ENSG00000291181,0.12680823,0.070681795,0.07185227,0.0017006987,0.07015157,0.02406134,0.0,0.023669383
ENSG00000273576,ENSG00000273576,0.18714575,0.11138236,0.11043831,0.0017004865,0.10873783,0.015267109,0.008475742,0.015397615
ENSG00000239922,ENSG00000239922,0.17249154,0.12755524,0.12663648,0.0017002185,0.12493626,0.013329273,0.0072028474,0.013425978
RPL12P14,ENSG00000224321,0.05234569,0.032562207,0.03304156,0.0017000409,0.03134152,0.05220902,0.0,0.051451594
ZNHIT3,ENSG00000273611,1.3420902,0.112417005,0.09051867,0.0016999677,0.0888187,0.01512198,0.1947956,0.018780299
RNU6-892P,ENSG00000222267,0.25750032,0.13973312,0.13910931,0.0016998594,0.13740945,0.012165043,0.0044642766,0.012219595
WNK1,ENSG00000060237,1.8939863,0.014541212,0.009981634,0.0016998359,0.008281798,0.116897814,0.31356242,0.17029636
ENSG00000279198,ENSG00000279198,0.26168793,0.1561168,0.15667349,0.001699748,0.15497375,0.0108876685,0.0,0.010848982
VMP1,ENSG00000062716,1.97406,0.022933858,0.010289058,0.0016993358,0.008589722,0.074097246,0.5513595,0.16515951
ENSG00000288758,ENSG00000288758,0.059176363,0.056439005,0.050402112,0.0016993035,0.04870281,0.030108672,0.10696313,0.033714928
AK2,ENSG00000004455,1.6811508,0.035201795,0.024127342,0.0016992491,0.022428093,0.04827166,0.31459913,0.070428364
EIF3I,ENSG00000084623,1.6098988,0.060880546,0.030214075,0.001698896,0.028515179,0.0279054,0.50371546,0.05622863
ENSG00000222007,ENSG00000222007,0.2936909,0.1584338,0.15524697,0.0016988682,0.1535481,0.0107228905,0.020114534,0.010943004
ENSG00000224715,ENSG00000224715,0.18504092,0.124126114,0.12174807,0.00169886,0.12004921,0.013686564,0.01915831,0.013953897
ENSG00000287880,ENSG00000287880,0.07855884,0.05317836,0.053923212,0.0016987063,0.052224506,0.031943563,0.0,0.03150232
PLP2,ENSG00000102007,1.5739403,0.10034384,0.05410293,0.0016985738,0.05240436,0.016927535,0.46082458,0.031395227
PHF2,ENSG00000197724,1.4793133,0.07786148,0.05729845,0.0016984156,0.055600036,0.021813298,0.26409757,0.029641561
ENSG00000287385,ENSG00000287385,0.11554261,0.06720375,0.067112386,0.0016979148,0.06541447,0.025265178,0.0013595441,0.025299573
PIK3CA,ENSG00000121879,1.7891296,0.027460484,0.014973768,0.0016978888,0.013275879,0.06183026,0.4547158,0.113390885
HMGXB3,ENSG00000113716,1.605154,0.042992327,0.029068625,0.001697577,0.027371047,0.03948558,0.32386482,0.058398943
TPRKB,ENSG00000144034,1.35765,0.10747562,0.09417756,0.001697424,0.09248014,0.015793571,0.12373098,0.018023657
ENSG00000259536,ENSG00000259536,0.7617973,0.2630273,0.25517097,0.0016961858,0.25347477,0.006448706,0.02986891,0.006647252
LTC4S,ENSG00000213316,0.19170406,0.110414624,0.109974526,0.001695942,0.10827859,0.015359759,0.00398587,0.015421226
C10orf82,ENSG00000165863,0.24322468,0.11840585,0.11848482,0.0016958567,0.11678896,0.014322407,0.0,0.014312861
RIF1,ENSG00000080345,1.8303434,0.019756673,0.0116492165,0.0016954483,0.009953768,0.08581649,0.41036546,0.14554183
HNRNPKP4,ENSG00000243547,0.10560007,0.060834453,0.060911722,0.0016950966,0.059216626,0.02786409,0.0,0.027828742
RBM25,ENSG00000119707,1.9441497,0.02135498,0.008018537,0.0016950213,0.0063235164,0.07937358,0.6245121,0.21138784
ENSG00000273391,ENSG00000273391,0.3670175,0.23032583,0.20632476,0.0016949221,0.20462984,0.0073588016,0.104204886,0.008214827
MIR3150BHG,ENSG00000245080,0.066615246,0.04686814,0.04763138,0.0016948126,0.045936566,0.036161292,0.0,0.03558185
FAM238C,ENSG00000283709,0.13552925,0.07879494,0.07963329,0.0016946014,0.07793868,0.021506473,0.0,0.021280063
CHD1,ENSG00000153922,1.8767049,0.025667971,0.011924971,0.0016946007,0.01023037,0.06602005,0.53541434,0.14210522
SEMA5A-AS1,ENSG00000251370,0.06874121,0.052786473,0.053163324,0.0016945758,0.05146875,0.032102462,0.0,0.031874903
GTF2A1,ENSG00000165417,1.559596,0.05763607,0.04145225,0.0016943502,0.0397579,0.02939739,0.28079325,0.040874742
NRBP1,ENSG00000115216,1.6408738,0.038706876,0.025724642,0.0016942357,0.024030406,0.043770924,0.33539864,0.06586042
MIF-AS1,ENSG00000218537,0.33285302,0.18786924,0.18606335,0.0016940103,0.18436934,0.0090169655,0.009612466,0.009104482
CNOT7,ENSG00000198791,1.6200618,0.03910976,0.026977273,0.0016939658,0.025283307,0.043313123,0.31021634,0.06279233
TMEM178A,ENSG00000152154,0.6828253,0.2711632,0.25619763,0.0016935811,0.25450405,0.006245616,0.055190247,0.006610448
ECEL1,ENSG00000171551,0.17135805,0.10072864,0.102051765,0.0016933741,0.10035839,0.016811248,0.0,0.016593287
GZMB,ENSG00000100453,0.058027867,0.037015654,0.037193194,0.0016930532,0.03550014,0.045738842,0.0,0.04552051
UBP1,ENSG00000153560,1.6774813,0.03415113,0.024292154,0.0016927806,0.022599373,0.04956734,0.28868666,0.06968425
ARMC10,ENSG00000170632,1.5587758,0.046813946,0.03781568,0.001692776,0.036122903,0.036159653,0.19221339,0.044763867
SNORA80C,ENSG00000199787,0.114347905,0.067896076,0.0682577,0.0016927662,0.06656493,0.024931723,0.0,0.02479964
PSMD13,ENSG00000185627,1.608884,0.041500784,0.029498875,0.001692645,0.02780623,0.040785857,0.28919718,0.057379983
ENSG00000204790,ENSG00000204790,0.334751,0.17222995,0.16638067,0.0016925364,0.16468814,0.00982719,0.033961993,0.010172674
LINC02594,ENSG00000267440,0.13819782,0.09441276,0.09496083,0.0016920348,0.0932688,0.017921675,0.0,0.017818239
PPP1R15B,ENSG00000158615,1.690659,0.052031282,0.031058913,0.0016919642,0.02936695,0.03251821,0.4030723,0.054475963
WBP1,ENSG00000239779,1.3042872,0.16118908,0.11652009,0.00169195,0.11482814,0.010496679,0.27712166,0.014520672
ATP6V1B2,ENSG00000147416,1.422481,0.10272373,0.0848759,0.001691853,0.08318404,0.016469933,0.17374599,0.019933257
ENSG00000265303,ENSG00000265303,0.39913505,0.20664763,0.20600551,0.001691736,0.20431378,0.008186573,0.0031073224,0.008212091
OSBP,ENSG00000110048,1.761429,0.027517017,0.018020025,0.0016915218,0.016328502,0.061471846,0.3451316,0.09386901
ENSG00000291216,ENSG00000291216,0.10402202,0.059929263,0.06068332,0.0016909876,0.058992334,0.028216392,0.0,0.027865773
FOXO6-AS1,ENSG00000229901,0.08314779,0.045424704,0.046297774,0.001690974,0.0446068,0.03722587,0.0,0.03652387
MAGI1-AS1,ENSG00000240175,0.53243995,0.23280892,0.22582963,0.0016907402,0.22413889,0.0072623515,0.029978605,0.0074867955
RLF,ENSG00000117000,1.882163,0.03646435,0.013320018,0.0016907338,0.011629283,0.046366762,0.6347112,0.1269318
LINC01509,ENSG00000226825,0.19938259,0.12455338,0.12600374,0.0016907005,0.12431304,0.013574104,0.0,0.01341786
ENSG00000229728,ENSG00000229728,0.55284613,0.236568,0.2268829,0.0016905833,0.22519232,0.007146289,0.04094002,0.007451347
LINC02941,ENSG00000236013,0.47811836,0.26431027,0.26415923,0.0016904799,0.26246876,0.0063958163,0.0005714427,0.006399473
POGK,ENSG00000143157,1.4164264,0.109781,0.09562767,0.0016899367,0.09393774,0.015393709,0.12892327,0.017672047
GIMAP8,ENSG00000171115,0.11581517,0.06972978,0.06956262,0.0016898329,0.067872785,0.02423402,0.0023972716,0.024292255
ENSG00000287125,ENSG00000287125,0.32854614,0.18185414,0.17904878,0.0016897479,0.17735903,0.0092917755,0.015426468,0.009437361
ZZEF1,ENSG00000074755,1.6850156,0.038392253,0.025386695,0.0016896557,0.02369704,0.04401033,0.33875474,0.066556744
MT-CYB,ENSG00000198727,1.9333254,0.10217624,0.022723138,0.0016895867,0.021033552,0.016536003,0.7776084,0.07435534
ENSG00000273133,ENSG00000273133,0.13059452,0.07053025,0.06923548,0.0016895623,0.06754592,0.023955144,0.018357646,0.024403129
PPIAP22,ENSG00000198618,0.1676123,0.15351015,0.13393389,0.0016894317,0.13224445,0.011005342,0.12752424,0.012613923
RAB6A,ENSG00000175582,1.8901061,0.025863111,0.011817578,0.0016890694,0.010128509,0.06530806,0.54307204,0.14292856
EIF1AD,ENSG00000175376,1.2610874,0.13989097,0.11340729,0.0016889309,0.111718364,0.012073195,0.18931656,0.014892613
ENSG00000283689,ENSG00000283689,0.19138837,0.097437836,0.09588619,0.001688864,0.09419733,0.017332733,0.01592444,0.017613214
ENSG00000286324,ENSG00000286324,0.08462315,0.04750021,0.048345316,0.0016885218,0.046656795,0.03554767,0.0,0.034926277
ENSG00000272995,ENSG00000272995,0.07476305,0.041987702,0.04233185,0.0016885204,0.040643327,0.040214643,0.0,0.039887708
CNPY1,ENSG00000146910,0.31176952,0.16239162,0.16268075,0.001688459,0.16099228,0.010397451,0.0,0.010378973
ENSG00000254177,ENSG00000254177,0.2304216,0.14604044,0.14455718,0.0016884168,0.14286876,0.011561297,0.010156513,0.011679924
CDKAL1,ENSG00000145996,1.8731184,0.019167373,0.010466634,0.0016883316,0.008778303,0.08808362,0.45393485,0.16130607
C15orf61,ENSG00000189227,0.9334329,0.24101146,0.21192335,0.0016882854,0.21023506,0.0070050005,0.12069181,0.00796649
NUS1,ENSG00000153989,1.672494,0.048442125,0.028195009,0.0016882445,0.026506765,0.034850754,0.41796508,0.059877425
SMPD4,ENSG00000136699,1.454576,0.07268002,0.06106367,0.0016881091,0.05937556,0.023226593,0.15982865,0.027645065
OTUB1,ENSG00000167770,1.3912157,0.09944844,0.08632042,0.0016872096,0.084633216,0.01696567,0.1320083,0.01954589
LINC02870,ENSG00000180066,0.17968765,0.07989773,0.07910515,0.0016867336,0.07741842,0.021111157,0.009919904,0.021322677
RPAP1,ENSG00000103932,1.4027355,0.07871041,0.06981894,0.001686713,0.06813222,0.02142935,0.11296436,0.024158388
ENSG00000273619,ENSG00000273619,0.27244937,0.15447326,0.1520252,0.0016864892,0.15033871,0.010917678,0.015847838,0.011093485
RAD21,ENSG00000164754,1.8893387,0.025717722,0.011645949,0.0016863669,0.009959582,0.06557217,0.5471625,0.14480287
ENSG00000259326,ENSG00000259326,0.21150471,0.12674986,0.11894026,0.0016862119,0.11725404,0.0133034615,0.061614282,0.014176966
DVL2,ENSG00000004975,1.2678498,0.13497671,0.11533579,0.0016859178,0.113649875,0.012490435,0.14551342,0.014617473
DNAJC5,ENSG00000101152,1.7254593,0.03201228,0.02010633,0.0016854691,0.018420862,0.052650705,0.3719182,0.08382778
ANKRD11,ENSG00000167522,1.9868947,0.01415352,0.0078111803,0.001685124,0.0061260564,0.11906042,0.4481104,0.21573232
A2M-AS1,ENSG00000245105,0.21735027,0.12995076,0.13020623,0.0016845765,0.12852165,0.012963191,0.0,0.012937757
PABIR2,ENSG00000156504,1.4084954,0.09242702,0.08045774,0.0016841973,0.07877354,0.018221915,0.12949982,0.020932695
HNRNPD,ENSG00000138668,1.8583416,0.024640173,0.010921325,0.0016841515,0.009237173,0.06834982,0.5567675,0.15420762
WDR11,ENSG00000120008,1.6706069,0.031303518,0.023407212,0.001683651,0.021723561,0.053784724,0.2522498,0.07192873
SNX4,ENSG00000114520,1.6785489,0.030801075,0.021973467,0.001682397,0.02029107,0.054621372,0.28660065,0.07656493
TSPO,ENSG00000100300,1.4784989,0.12676513,0.07332816,0.0016820598,0.0716461,0.013269105,0.42154315,0.022938797
ELDR,ENSG00000280890,0.29187176,0.16224572,0.16224697,0.0016812518,0.16056572,0.01036238,0.0,0.0103623
PLD4,ENSG00000166428,0.10444335,0.06307461,0.063116185,0.0016809936,0.061435193,0.026650876,0.0,0.02663332
ENSG00000262921,ENSG00000262921,0.07199234,0.036253303,0.035286747,0.0016806958,0.033606052,0.046359796,0.026661195,0.04762966
LINC01547,ENSG00000183250,0.2606424,0.1465352,0.14457189,0.0016804053,0.14289148,0.011467588,0.013398265,0.01162332
ENSG00000234223,ENSG00000234223,0.12044205,0.08745925,0.08811268,0.0016802072,0.08643247,0.019211315,0.0,0.019068846
LRCH3,ENSG00000186001,1.859039,0.020968122,0.01062614,0.001680169,0.008945971,0.08012968,0.49322405,0.1581166
RASL11B,ENSG00000128045,0.14922144,0.10043847,0.10073526,0.0016799476,0.09905531,0.016726138,0.0,0.016676858
ENSG00000263063,ENSG00000263063,0.087010965,0.064840294,0.06598509,0.00167981,0.06430528,0.025906885,0.0,0.025457418
CNIH4,ENSG00000143771,1.5031292,0.0683278,0.04492703,0.0016796462,0.043247383,0.02458218,0.342478,0.037386093
FGF17,ENSG00000158815,0.12506682,0.08105724,0.08129709,0.0016784245,0.07961867,0.020706657,0.0,0.020645566
ACO2,ENSG00000100412,1.6101053,0.033328496,0.026499163,0.0016782541,0.024820909,0.05035493,0.20490971,0.06333234
LINC01951,ENSG00000204754,0.18279205,0.12286326,0.12240435,0.0016780855,0.120726265,0.013658156,0.0037351365,0.013709362
SLC26A5,ENSG00000170615,0.7895666,0.2719695,0.2552983,0.0016779114,0.2536204,0.0061694835,0.06129809,0.0065723564
ENSG00000289434,ENSG00000289434,0.107415326,0.08941067,0.08969433,0.0016776143,0.08801671,0.01876302,0.0,0.018703682
FZD9,ENSG00000188763,0.09752285,0.053792432,0.05390376,0.001677468,0.05222629,0.031184088,0.0,0.031119684
BCL2L2,ENSG00000129473,1.3537979,0.14991456,0.10133866,0.0016769593,0.0996617,0.011186101,0.3240239,0.016548071
ENSG00000283403,ENSG00000283403,0.1862241,0.079906836,0.08044741,0.0016767001,0.07877071,0.020983187,0.0,0.020842187
NUS1P1,ENSG00000235636,0.06666858,0.03539504,0.03551257,0.0016756646,0.033836905,0.04734179,0.0,0.04718511
RTCA,ENSG00000137996,1.5266949,0.053942136,0.041276824,0.0016755179,0.039601307,0.031061392,0.23479442,0.04059222
ELF5,ENSG00000135374,0.18183205,0.08342692,0.08477586,0.001675492,0.08310036,0.02008335,0.0,0.019763788
ENSG00000288004,ENSG00000288004,0.13418245,0.07797087,0.07845851,0.0016754084,0.0767831,0.02148762,0.0,0.02135407
NUP85,ENSG00000125450,1.5176075,0.052007895,0.041092638,0.0016753337,0.039417304,0.032213066,0.20987692,0.04076968
SLC34A3,ENSG00000198569,0.07248601,0.04609957,0.04600615,0.001675303,0.044330847,0.036340967,0.0020264636,0.03641476
CIBAR1P1,ENSG00000157021,0.12890586,0.09702351,0.09333488,0.0016752412,0.09165964,0.017266342,0.038017858,0.017948715
EPB41L1-AS1,ENSG00000232406,0.117928416,0.06732849,0.068550676,0.0016750456,0.06687563,0.024878705,0.0,0.024435144
USP32,ENSG00000170832,1.8375012,0.020451093,0.013765987,0.0016748271,0.01209116,0.081894256,0.32688257,0.121664144
ENSG00000272384,ENSG00000272384,0.06722699,0.043782223,0.04423854,0.0016742351,0.042564306,0.038240068,0.0,0.037845623
FUS,ENSG00000089280,1.8827221,0.03320864,0.011991064,0.001674109,0.010316955,0.050411854,0.63891727,0.13961305
USE1,ENSG00000053501,1.2232435,0.17257455,0.1553926,0.0016736375,0.15371896,0.009698056,0.099562466,0.010770381
FMR1,ENSG00000102081,1.7120541,0.02874271,0.02171574,0.0016734066,0.020042334,0.058220208,0.24447834,0.07705962
KIF1B,ENSG00000054523,1.8250939,0.021653786,0.013116383,0.0016730565,0.011443326,0.07726392,0.3942684,0.12755471
NDUFS3,ENSG00000213619,1.3186871,0.11199701,0.0908028,0.0016726846,0.08913012,0.014935083,0.18923903,0.018421067
COG8,ENSG00000213380,1.3655349,0.09485443,0.081831545,0.0016722803,0.08015926,0.017629964,0.13729337,0.020435642
CBFA2T2,ENSG00000078699,1.8728175,0.026339471,0.011951453,0.0016720096,0.010279443,0.06347924,0.54625314,0.1399001
SYNCRIP,ENSG00000135316,1.843181,0.021170236,0.010854966,0.0016719137,0.009183052,0.07897473,0.48725343,0.15402293
PCAT19,ENSG00000267107,0.13114133,0.07831013,0.07844135,0.0016718183,0.07676953,0.021348685,0.0,0.021312973
ENSG00000243018,ENSG00000243018,0.0995794,0.084097125,0.08497208,0.0016713212,0.08330076,0.019873703,0.0,0.019669063
NR1H2,ENSG00000131408,1.403616,0.099344894,0.08264189,0.0016709977,0.08097089,0.016820166,0.16813146,0.020219741
ZNF621,ENSG00000172888,1.5544065,0.053555034,0.042288408,0.0016707461,0.04061766,0.031196808,0.21037474,0.039508373
NDUFS5,ENSG00000168653,1.5559554,0.08846804,0.03786569,0.0016705858,0.036195107,0.018883497,0.5719845,0.04411872
SLC25A34-AS1,ENSG00000224459,0.11422058,0.07409307,0.072865844,0.0016701332,0.071195714,0.022541016,0.016563354,0.022920659
ENSG00000287413,ENSG00000287413,0.121357806,0.08250983,0.08189919,0.0016692706,0.080229916,0.020231172,0.007400841,0.020382017
ENSG00000277332,ENSG00000277332,0.06194781,0.039357025,0.039011817,0.001669005,0.037342813,0.042406786,0.008771185,0.04278204
ZNF146,ENSG00000167635,1.7461201,0.025747856,0.015390417,0.0016688267,0.01372159,0.0648142,0.40226415,0.108432844
ENSG00000284677,ENSG00000284677,0.10201788,0.06833056,0.0691532,0.0016686238,0.06748457,0.024419874,0.0,0.02412938
ANKRD18DP-1,ENSG00000291192,0.09845879,0.071861066,0.073292986,0.0016682644,0.07162472,0.023215136,0.0,0.022761583
TBX18,ENSG00000112837,0.95239264,0.24511352,0.24011955,0.0016680565,0.2384515,0.0068052406,0.020374132,0.006946775
CEP104,ENSG00000116198,1.4939308,0.06252139,0.049498115,0.0016674432,0.04783067,0.026669964,0.20830113,0.033687003
LGR4-AS1,ENSG00000254862,0.23458011,0.12527362,0.12546863,0.0016671822,0.12380145,0.013308327,0.0,0.013287642
FCHO2-DT,ENSG00000272081,0.17715432,0.087867536,0.08454377,0.0016665675,0.082877204,0.018966818,0.03782698,0.019712482
FAUP4,ENSG00000173727,0.094705515,0.0634895,0.061131287,0.0016662921,0.059464995,0.026245162,0.037143297,0.027257599
ENSG00000197670,ENSG00000197670,0.9735179,0.2535233,0.21799077,0.0016661354,0.21632464,0.0065719225,0.14015485,0.0076431464
DPP9-AS1,ENSG00000205790,0.22630332,0.12656246,0.12725663,0.0016658932,0.12559074,0.013162618,0.0,0.013090816
PPP1R2,ENSG00000184203,1.6398319,0.041343093,0.028383939,0.001665397,0.026718542,0.04028235,0.3134539,0.058673922
LINC02511,ENSG00000248869,0.557296,0.25132927,0.24473606,0.0016653149,0.24307075,0.0066260286,0.026233364,0.0068045342
RBM17,ENSG00000134453,1.6312611,0.042349663,0.02834032,0.0016652396,0.026675079,0.0393212,0.33080178,0.058758672
ENSG00000287832,ENSG00000287832,0.059762318,0.04243416,0.042395912,0.0016651934,0.04073072,0.039241813,0.0009013388,0.039277215
ENSG00000275457,ENSG00000275457,0.18201108,0.11338097,0.114515476,0.0016651743,0.1128503,0.014686542,0.0,0.014541041
CELF5,ENSG00000161082,0.6533769,0.25243634,0.24016248,0.0016650705,0.2384974,0.006596002,0.048621617,0.0069331
CYB5R4,ENSG00000065615,1.5947134,0.046135496,0.035322793,0.0016647395,0.033658054,0.036083702,0.23436843,0.047129326
ENSG00000270038,ENSG00000270038,0.05123503,0.04009559,0.04048931,0.0016645662,0.03882474,0.041514944,0.0,0.041111253
ENSG00000276867,ENSG00000276867,0.10271732,0.05920602,0.058739718,0.0016645578,0.05707516,0.028114673,0.007875923,0.028337859
NUDCD2,ENSG00000170584,1.4401445,0.09714045,0.058964774,0.0016641237,0.05730065,0.01713111,0.3929946,0.028222337
ENSG00000239455,ENSG00000239455,0.11207712,0.06834964,0.068467446,0.0016638398,0.066803604,0.024343068,0.0,0.02430118
U2SURP,ENSG00000163714,1.8166821,0.019602552,0.011291116,0.0016637327,0.009627383,0.08487327,0.42399767,0.14734884
LINC00906,ENSG00000267339,0.06299294,0.05250134,0.053397767,0.0016634306,0.051734336,0.031683583,0.0,0.031151688
EBLN3P,ENSG00000281649,1.6163118,0.050150603,0.033293627,0.0016632433,0.031630386,0.03316497,0.33612707,0.049956806
USP5,ENSG00000111667,1.3570176,0.106674716,0.07675284,0.0016627557,0.07509009,0.0155871585,0.28049642,0.021663768
WDR26,ENSG00000162923,1.8269775,0.022451531,0.01307267,0.0016624955,0.011410175,0.074048206,0.41773814,0.12717336
SELENOO,ENSG00000073169,1.3992304,0.092258304,0.08331389,0.001662285,0.081651606,0.018017728,0.0969497,0.019952076
ENSG00000259605,ENSG00000259605,0.25924978,0.14727472,0.14413081,0.0016617889,0.14246902,0.0112836,0.021347225,0.011529727
HOXB5,ENSG00000120075,0.8054222,0.21997727,0.19809389,0.0016615132,0.19643238,0.007553113,0.099480204,0.008387503
PIGG,ENSG00000174227,1.5711614,0.058854517,0.041382752,0.0016610478,0.039721705,0.028222945,0.29686362,0.04013865
MSH6,ENSG00000116062,1.6041158,0.05212131,0.037245214,0.0016608483,0.035584364,0.031865053,0.28541297,0.04459226
ENSG00000267152,ENSG00000267152,0.2982023,0.17103523,0.17109683,0.0016606613,0.16943617,0.009709469,0.0,0.009705974
CENPNP2,ENSG00000228615,0.12868445,0.11793318,0.11798461,0.0016604088,0.1163242,0.014079235,0.0,0.014073097
